source,company,title,link,experience_years,education,salary,tech_stack,qualifications,preferred,responsibilities,benefits
사람인,(주)아이트럭,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52564121,,,,,,,,
사람인,(주)카카오모빌리티,[카카오모빌리티]데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52690731,,,,,,,,
사람인,(주)레진엔터테인먼트,[다우키움 계열사]데이터 엔지니어(경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52746560,,,,,,,,
사람인,에이아이링고(주),[AI 법률번역 스타트업]데이터 엔지니어(Data Engineer),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52660927,,,,,,,,
사람인,(주)빅링크에이아이,생성형 AI 빅데이터 마케팅 플랫폼 데이터엔지니어(python)채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52575838,,,,,,,,
사람인,(주)셀키에이아이,Data Engineer/데이터엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52631738,,,,,,,,
사람인,(주)플레이웍스,AI 및 라이브 기반 반려동물 양육 플랫폼 데이터엔지니어 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52650529,,,,,,,,
사람인,(주)맨파워써치앤컨설팅,[외국계]데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52753100,,,,,,,,
사람인,(주)잘사글로벌,잘사글로벌 부분별 채용[AI&데이터엔지니어/마케터/상품기획],https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52677770,,,,,,,,
사람인,나이스지니데이타주식회사,NICE 지니데이타(주)데이터 엔지니어모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52510607,,,,,,,,
사람인,(주)에스비티글로벌,(주)에스비티글로벌 데이터엔지니어 및 DW 전문가 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52563104,,,,,,,,
사람인,펑타이그레이터차이나(유)영업소,[PTKOREA]데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52675693,,,,,,,,
사람인,(주)퀸텟시스템즈,[정규직]데이터 엔지니어(3년 이상 경력자),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52569680,,,,,,,,
사람인,(주)그리드위즈,[그리드위즈]데이터 엔지니어경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52688197,,,,,,,,
사람인,(주)로이드케이,빅데이터 솔루션데이터 엔지니어(경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52647842,,,,,,,,
사람인,(주)와이즈에이아이,(주)와이즈에이아이데이터 엔지니어를 채용합니다.,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52450583,,,,,,,,
사람인,콘센트릭스서비스코리아(유),[Catalyst] AI데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52648759,,,,,,,,
사람인,(주)올라핀테크,[경력]데이터 엔지니어포지션 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52474273,,,,,,,,
사람인,(주)페르소나에이아이,데이터 엔지니어/ 데이터 아키텍터 개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52606766,,,,,,,,
사람인,(주)데이타몬드,[데이터엔지니어] AI 에이전트 백엔드 개발자를 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52743896,,,,,,,,
사람인,(주)올라핀테크,데이터 엔지니어채용(경력 5~7년),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52753668,,,,,,,,
사람인,(주)스마트프로,"데이터엔지니어, AI엔지니어 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52469288,,,,,,,,
사람인,(주)완드,데이터 엔지니어채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52641911,,,,,,,,
사람인,마이데이터(주),[삼성전자GMO] GCP TA ·데이터 엔지니어· Java 개발자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52744751,,,,,,,,
사람인,(주)딥세일즈,데이터엔지니어(3년 이상),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52553008,,,,,,,,
사람인,(주)딥세일즈,데이터엔지니어(5년 이상),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52629672,,,,,,,,
사람인,엔터웨이파트너스,GCP기반  데이터엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52758465,,,,,,,,
사람인,(주)레인보우8,데이터 엔지니어경력직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52479942,,,,,,,,
사람인,(주)스위트앤데이터,(주)스위트앤데이터 R&D AI 엔지니어(리서처)를 구합니다.,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52463018,,,,,,,,
사람인,주식회사 이지에스브이에스코리아,IDC 인터넷 데이터 센터 시설 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52710822,,,,,,,,
사람인,(주)피비스,(주)피비스 데이터분석 엔지니어(사이언티스트) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52687053,,,,,,,,
사람인,주식회사 이지에스브이에스코리아,"IDC 인터넷 데이터 센터 시설 엔지니어(중국어 필수,중국인 환영",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52711149,,,,,,,,
사람인,빅스데이터(주),빅스데이터(주) 솔루션엔지니어 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52381787,,,,,,,,
사람인,(주)넥스트이지,AI 모델링 및 데이터 분석 엔지니어 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52685989,,,,,,,,
사람인,(주)탑앤스카우트,[서울/대기업 광고대행사]데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52725522,,,,,,,,
사람인,HR컨설팅(주),삼성그룹)데이터 엔지니어(아키텍트) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52739419,,,,,,,,
사람인,한국딥러닝(주),AI 모델 학습용 데이터 생성 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52691183,,,,,,,,
사람인,탑커리어인사이트,공공기관데이터시스템엔지니어/MAX7천,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52717041,,,,,,,,
사람인,(주)에이치알비즈코리아,게임데이터 엔지니어담당 (플랫폼개발)/세계적인 게임사/판교,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52733226,,,,,,,,
사람인,(주)인텔리빅스,[AMS데이터팀] AI 소프트웨어 엔지니어 경력직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52602756,,,,,,,,
사람인,(주)캐롯아이,데이터 엔지니어채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52615198,,,,,,,,
사람인,제이앤피에이치알컨설팅,(MNCs)데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52727739,,,,,,,,
사람인,뉴셀렉트(주),인하우스 데이터 애널리틱스 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52667712,,,,,,,,
사람인,(주)미리비트,데이터 플랫폼 엔지니어 (3년차~PL),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52565772,,,,,,,,
사람인,(주)하이스트컨설팅그룹,데이터 엔지니어제안드립니다.,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52709661,,,,,,,,
사람인,(주)인터엑스,[울산] AI 비전·데이터분석 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52613373,,,,,,,,
사람인,(주)인터엑스,[서울] AI 비전·데이터분석 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52613520,,,,,,,,
사람인,데이터얼라이언스 주식회사,[데이터얼라이언스] 클라우드 네이티브 GPU 플랫폼 운영엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52707756,,,,,,,,
사람인,(주)에스엔유티씨엔티,데이터센터 통합 관제 시스템(EPMS/BMS/DCIM) 엔지니어 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52739729,,,,,,,,
사람인,데이터퓨처테크놀로지 주식회사,데이터퓨처테크놀로지 프리세일즈 기술지원 엔지니어 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52456174,,,,,,,,
사람인,(주)이이씨에스,[커미셔닝 엔지니어] 데이터센터 자동제어 및 설비 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52570719,,,,,,,,
사람인,(주)카카오엔터테인먼트,Software Engineer - Data Platform,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52744979,,,,,,,,
사람인,(주)숲,[SOOP] AI Vision/시계열 센서 데이터 융합 분류 Engineer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52663276,,,,,,,,
사람인,(주)비바리퍼블리카,Data Engineer (Commerce),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52770911,,,,,,,,
사람인,(주)비바리퍼블리카,Data Engineer (Commerce 검색),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52770944,,,,,,,,
사람인,(주)비바리퍼블리카,Data Analytics Engineer(Product),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52770978,,,,,,,,
사람인,(주)비바리퍼블리카,Data Analytics Engineer(Plaform),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52771032,,,,,,,,
사람인,(주)놀유니버스,"Software Engineer, Backend - Data",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52728279,,,,,,,,
사람인,에이치디씨랩스(주),[HDC랩스] AI LAB팀 AI 엔지니어 및 데이터 사이언스 부문 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52758276,,,,,,,,
사람인,(주)시스트란,Data 엔지니어 - Junior (대전 근무),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52603421,,,,,,,,
사람인,(주)사람인에이치에스,[재택/외국계/영어가능자] Azure & OpenAI Data Engineer 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52582251,,,,,,,,
사람인,(주)엔엠에스컨설팅,Data 엔지니어(대리~차장: 플랫폼 벤처),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52754969,,,,,,,,
사람인,(주)비바리퍼블리카,Data Engineer (Platform),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52770858,,,,,,,,
사람인,(주)티오더,[t'order Inc.] Data Engineer 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52698484,,,,,,,,
사람인,(주)비상교육,Data Engineer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52509085,,,,,,,,
사람인,(주)제로,Data Engineer (커머스 데이터 / 검색),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52684579,,,,,,,,
사람인,(주)모두싸인,[모두싸인] Data Engineer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52533069,,,,,,,,
사람인,메가존소프트(주),Data 직군 채용(Data Engineer),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52769960,,,,,,,,
사람인,(주)아이디오티,Data&AI 관련 소프트웨어 엔지니어 모집 (신입 ),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52740544,,,,,,,,
사람인,리쿠르트퍼스트코리아,[물류 SaaS] 시니어 Data Engineer 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52744518,,,,,,,,
사람인,기웅정보통신(주),"[데이터허브] Software Engineer, Backend 개발자",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52677652,,,,,,,,
사람인,(주)퓨쳐스콜레,Data Engineer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52550844,,,,,,,,
사람인,(주)한국신용데이터,[한국신용데이터] QA Engineer (테스트 수행 담당),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52707917,,,,,,,,
사람인,(주)데이타솔루션,[중견기업/IT] 데이타솔루션 가상화 엔지니어(VMware) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52351832,,,,,,,,
사람인,(주)뉴로코어,[채용]Solution Engine Developer &Data Engineer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52629443,,,,,,,,
사람인,몽구스에이아이(주),Data Infra Engineer(신입),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52652132,,,,,,,,
사람인,(주)야놀자,[Yanolja NEXT] Data Engineer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52677546,,,,,,,,
사람인,(주)폴리인스퍼레이션,[폴리인스퍼레이션] Data Engineer 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52441995,,,,,,,,
사람인,프로페셔날핸즈인핸즈코리아(주),Azure and OpenAI Data engineer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52717751,,,,,,,,
사람인,라인파이낸셜(주),Fintech Data Scientist/Engineer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52485395,,,,,,,,
사람인,뉴로퓨전(주),[전문연구요원] 금융AI 스타트업 Data Engineer 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52297672,,,,,,,,
사람인,(주)노바에어,SW QA/QC 엔지니어(High-Reliability Software & Data Quality),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52404871,,,,,,,,
사람인,(주)넥솔위즈빌,Data Engineer,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52740601,,,,,,,,
사람인,솔트웨어(주),Data Engineer 부문 채용 공고 ( Solutions Architect ),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52638264,,,,,,,,
사람인,몽구스에이아이(주),Data Infra Engineer(경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52652076,,,,,,,,
원티드,완드,[인턴] 데이터 엔지니어,https://www.wanted.co.kr/wd/334063,,,,"Hadoop, GCP, Data Pipeline, TypeScript, SQL, Python, ETL, AWS, Go, Azure, Django, Spark",,,,
원티드,스마일게이트알피지,[LOST ARK] 게임 데이터 엔지니어 담당 (플랫폼개발),https://www.wanted.co.kr/wd/329513,,,,"Hadoop, GCP, API, CI/CD, TypeScript, Azure, SQL, Python, Airflow, Java, AWS, Kafka, Docker, Scala, MSSQL, .NET, Spark, 데이터베이스",,,,
원티드,핵클(Hackle),데이터 엔지니어,https://www.wanted.co.kr/wd/159253,,,,"Prometheus, Hadoop, DynamoDB, REST API, EKS, AWS, Java, MSA, Scala, Terraform, Python, JPA, Spark, Kotlin, Data Pipeline, TypeScript, Airflow, Kafka, Flink, Kubernetes, ETL, Presto, Spring Framework",,,,
원티드,코넥시오에이치,데이터 엔지니어(3년 이상),https://www.wanted.co.kr/wd/324029,,,,"ClickHouse, Grafana, Node.js, RabbitMQ, Data Pipeline, TypeScript, SQL, AWS, ETL, Docker, Airflow, RDBMS, ElasticSearch, PostgreSQL, Redshift, React.js, JavaScript",,,,
원티드,코넥시오에이치,데이터 엔지니어 리드(5년 이상),https://www.wanted.co.kr/wd/324027,,,,"BigQuery, Node.js, AWS, PostgreSQL, React.js, JavaScript, GCP, Python, RDBMS, dbt, ClickHouse, RabbitMQ, Data Pipeline, TypeScript, SQL, Airflow, Docker, Kafka, ElasticSearch, FastAPI, ECS, ETL, Redshift, Spark",,,,
원티드,카카오뱅크(kakaobank),정보보호 데이터 엔지니어,https://www.wanted.co.kr/wd/329907,,,,"Data Pipeline, TypeScript, Linux, Kafka, Ansible",,,,
원티드,위버스컴퍼니(WEVERSE COMPANY),데이터 엔지니어,https://www.wanted.co.kr/wd/312411,,,,"Spark, Hadoop, GCP, Kotlin, BigQuery, Data Pipeline, TypeScript, Spring, Spring Boot, Flink, Kubernetes, Python, ETL, Java, AWS, Hive, Spring Framework, Restful API",,,,
원티드,뱅크샐러드,데이터 엔지니어 (Data Engineer),https://www.wanted.co.kr/wd/326023,,,,"Prometheus, Git, CI/CD, AWS, Java, GitHub Actions, ArgoCD, Scala, PostgreSQL, Terraform, Python, Datadog, Redis, Snowflake, Data Pipeline, TypeScript, SQL, Airflow, Jenkins, Kafka, Flink, MySQL, Kubernetes, ETL, MongoDB, Linux, Redshift, Grafana, Spark",,,,
원티드,임팩티브에이아이,[Deepflow] 데이터 엔지니어 (Data Engineer),https://www.wanted.co.kr/wd/308401,,,,"Data Pipeline, TypeScript",,,,
원티드,웨이커,시니어 데이터 엔지니어 (Data Engineer),https://www.wanted.co.kr/wd/306054,,,,"NLP, Git, Hadoop, CI/CD, AWS, PostgreSQL, Python, Redis, Spark, Data Pipeline, TypeScript, SQL, Airflow, Jenkins, Docker, Kafka, Kubernetes, ETL, JIRA, Hive, Spring Framework",,,,
원티드,웨이커,데이터 엔지니어 (Data Engineer),https://www.wanted.co.kr/wd/299384,,,,"NLP, Git, CI/CD, AWS, PostgreSQL, Python, Redis, Data Pipeline, TypeScript, SQL, Airflow, Jenkins, Docker, Kafka, Kubernetes, ETL, Linux, JIRA, Hive, Spring Framework",,,,
원티드,씨메스(CMES),피지컬 AI 시뮬·데이터 엔지니어,https://www.wanted.co.kr/wd/320340,,,,"TypeScript, Python, Docker, OpenGL, DirectX, C++",,,,
원티드,씨메스(CMES),시뮬·합성데이터 엔지니어,https://www.wanted.co.kr/wd/320339,,,,"TypeScript, Python, OpenGL, DirectX, C++",,,,
원티드,콘센트릭스서비스코리아CATALYST,AI 데이터 엔지니어,https://www.wanted.co.kr/wd/307181,,,,"SQL, Python, TypeScript",,,,
원티드,더블유컨셉코리아(W컨셉),데이터 엔지니어,https://www.wanted.co.kr/wd/322089,,,,"GCP, Data Pipeline, TypeScript, ETL, Python, Java, AWS, Kafka, ELK Stack, Elasticsearch, Spark",,,,
원티드,아티스트컴퍼니,데이터 엔지니어,https://www.wanted.co.kr/wd/298033,,,,"Prometheus, Hadoop, Git, BigQuery, Elasticsearch, GCP, Python, Ansible, Data Pipeline, TypeScript, GitLab CI, SQL, Jenkins, Airflow, Docker, Kafka, ElasticSearch, Slack, ELK Stack, Flink, Kubernetes, ETL, Linux, Hive, Grafana, Spark",,,,
원티드,버즈빌(buzzvil),데이터 엔지니어 (3년 이상),https://www.wanted.co.kr/wd/321745,,,,"Prometheus, Git, EKS, AWS, GitHub Actions, ArgoCD, Scala, PyTorch, GCP, Terraform, Python, Datadog, ML, Data Pipeline, TypeScript, Airflow, Docker, Kafka, Helm, Kubernetes, ETL, Redshift, Grafana, Spark",,,,
원티드,소프트인,자사 솔루션 연동 인재추천 AI개발 AI/데이터 엔지니어,https://www.wanted.co.kr/wd/332481,,,,"Python, TypeScript",,,,
원티드,힐링페이퍼(강남언니),[플랫폼 사업] 데이터 엔지니어,https://www.wanted.co.kr/wd/281371,,,,"Spark, Data Pipeline, TypeScript, Flink, SQL, Airflow, ETL, AWS, Kafka, dbt, Snowflake",,,,
원티드,인티그레이션(메디스트림),데이터 엔지니어,https://www.wanted.co.kr/wd/318390,,,,"EKS, Data Pipeline, TypeScript, Kubernetes, SQL, Airflow, Python, ETL, AWS, Kafka, dbt, Docker, Agile, Redshift, Spark",,,,
원티드,그립컴퍼니,데이터 엔지니어,https://www.wanted.co.kr/wd/326462,,,,"GCP, Terraform, Data Pipeline, TypeScript, Kubernetes, Python, AWS, Java",,,,
원티드,로이드케이,빅데이터 솔루션 데이터 엔지니어 (3년 이상),https://www.wanted.co.kr/wd/314983,,,,"NLP, AWS, Java, JSON, PyTorch, NoSQL, 데이터 시각화, GCP, Python, RDBMS, Azure, Redis, 솔루션 구현, Data Pipeline, TypeScript, SQL, Shell Scripting, Docker, ElasticSearch, Kubernetes, Linux, MongoDB, ETL, Oracle Database",,,,
원티드,로이드케이,빅데이터 솔루션 데이터 엔지니어 (5년 이상),https://www.wanted.co.kr/wd/265172,,,,"NLP, AWS, Java, JSON, PyTorch, NoSQL, 데이터 시각화, GCP, Python, RDBMS, Azure, Redis, 솔루션 구현, Data Pipeline, TypeScript, SQL, Shell Scripting, Docker, ElasticSearch, Kubernetes, Linux, MongoDB, ETL, Oracle Database",,,,
원티드,딥세일즈,데이터 엔지니어 (3년 이상),https://www.wanted.co.kr/wd/328705,,,,"BigQuery, AWS, PostgreSQL, JavaScript, Elasticsearch, SEO, GCP, Terraform, NodeJS, Python, dbt, Snowflake, Spa, Data Pipeline, TypeScript, SQL, Airflow, Flutter, ES6, Redshift",,,,
원티드,페이타랩(패스오더),"[병역특례] 데이터 엔지니어 (Growth Data Engineer), 부산",https://www.wanted.co.kr/wd/326795,,,,"Git, GCP, BigQuery, Data Pipeline, TypeScript, Kubernetes, SQL, Jenkins, Python, AWS, Docker, ETL, PostgreSQL, IntelliJ IDEA, Flask",,,,
원티드,페이타랩(패스오더),"[병역특례] 데이터 엔지니어 (Growth Data Engineer), 서울",https://www.wanted.co.kr/wd/326794,,,,"Git, GCP, BigQuery, Data Pipeline, TypeScript, Kubernetes, SQL, Jenkins, Python, AWS, Docker, ETL, PostgreSQL, IntelliJ IDEA, Flask",,,,
원티드,페이타랩(패스오더),"데이터 엔지니어 (Growth Data Engineer), 부산",https://www.wanted.co.kr/wd/321823,,,,"Git, GCP, BigQuery, Data Pipeline, TypeScript, Kubernetes, SQL, Jenkins, Python, AWS, Docker, ETL, PostgreSQL, IntelliJ IDEA, Flask",,,,
원티드,페이타랩(패스오더),"[시니어] 데이터 엔지니어 (Growth Data Engineer), 서울",https://www.wanted.co.kr/wd/321822,,,,"Git, GCP, BigQuery, Data Pipeline, TypeScript, Kubernetes, SQL, Jenkins, Python, AWS, Docker, ETL, PostgreSQL, IntelliJ IDEA, Flask",,,,
원티드,페이타랩(패스오더),"[주니어] 데이터 엔지니어 (Growth Data Engineer), 서울",https://www.wanted.co.kr/wd/321821,,,,"Git, GCP, BigQuery, Data Pipeline, TypeScript, Kubernetes, SQL, Jenkins, Python, AWS, Docker, ETL, PostgreSQL, IntelliJ IDEA, Flask",,,,
원티드,컬리,데이터 엔지니어 (Data Engineer),https://www.wanted.co.kr/wd/334058,,,,"QA 엔지니어링, GCP, Hadoop, BigQuery, Data Pipeline, TypeScript, Flink, Kubernetes, SQL, Airflow, AWS, Kafka, 자동화 구축, Spark",,,,
사람인,(주)솔텍시스템,"백엔드/ 서버 사이드 개발자 모집, 관공서 관련 개발자 우대",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52552747,,,,,,,,
사람인,(주)유큐브,(주)유큐브 양자보안솔루션 서버 백엔드 시스템 개발자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52759714,,,,,,,,
사람인,다큐브(주),백엔드 개발자팀장급 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52760424,,,,,,,,
사람인,주) 석세스코리아컨설팅,백엔드 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52671786,,,,,,,,
사람인,(주)스승님,(주)스승님 플러앱개발백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52756141,,,,,,,,
사람인,(주)반프,R&D / 서버/백엔드 개발자(신입),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52685987,,,,,,,,
사람인,(주)캐더,(주)캐더백엔드 개발자모집 (정철어학원/젭스),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52672224,,,,,,,,
사람인,온잇코리아(주),[물류IT 스타트업]백엔드 개발자채용(경력3년이상),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52583044,,,,,,,,
사람인,(주)레졸루션,(주)레졸루션 백엔드개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52733076,,,,,,,,
사람인,(주)모벤티스,(주)모벤티스백엔드 개발자채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52767777,,,,,,,,
사람인,에이치엘엘중앙(주),[중앙그룹 HLL] 프론트/백엔드 개발자경력사원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52700828,,,,,,,,
사람인,(주)써큘러랩스,(주)써큘러랩스백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52757845,,,,,,,,
사람인,(주)지냅스,모바일·웹 서비스백엔드 개발자채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52545226,,,,,,,,
사람인,(주)캐낸다,(주)캐낸다백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52512216,,,,,,,,
사람인,(주)반프,R&D / 서버/백엔드 개발자(3년이상),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52685977,,,,,,,,
사람인,케이앱스,Spring Boot (Kotlin) 백엔드 신입 개발자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52772905,,,,,,,,
사람인,(주)메타몬스터,"(주)메타몬스터 JAVA,PHP,Nodejs백엔드 개발자모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52745400,,,,,,,,
사람인,(주)싸이터,백엔드 개발자(6-10년 경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52581552,,,,,,,,
사람인,주식회사차엔차,주식회사차엔차 Node.js백엔드 개발자모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52752313,,,,,,,,
사람인,(주)참테크놀로지,(주)참테크놀로지백엔드 개발자경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52593567,,,,,,,,
사람인,주식회사 인터랙트솔루션,[경력]백엔드 개발자채용 - 블록체인,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52647077,,,,,,,,
사람인,씨너지파트너(주),B2B 트레이딩 플랫폼백엔드 개발자파트너를 찾습니다 :),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52728330,,,,,,,,
사람인,(주)한샘,㈜한샘(본사)백엔드 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52553938,,,,,,,,
사람인,(유)알렌의서재,[알렌의서재] 백엔드개발자(Node.js),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52697859,,,,,,,,
사람인,(주)씨앤에이아이,[경력] 인프라 파이썬백엔드 개발자채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52611830,,,,,,,,
사람인,(주)페이앤스토어,Npay커넥트백엔드 개발자,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52659243,,,,,,,,
사람인,(주)씨앤에이아이,[CNAI]백엔드 개발자정규직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52768594,,,,,,,,
사람인,(주)투스카이,본사백엔드 개발자채용합니다.,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52768648,,,,,,,,
사람인,(주)나노아이티,PHP/Laravel백엔드 개발자(Vue.js 활용 필수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52549160,,,,,,,,
사람인,(주)노블전자지도,백엔드 개발자경력직(4~6년) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52696497,,,,,,,,
사람인,주식회사클럽콘크리트,의료 AI 스타트업에서 함께하실백엔드 개발자를 찾습니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=52660303,,,,,,,,
