source,title,company,link,conditions,sector,raw_text,tech_stack
사람인,Data Engineer Intern,팀스파르타(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52706796&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '신입·경력', '학력무관', '정규직·인턴직']","데이터엔지니어,데이터분석가,데이터 사이언티스트,Python,ETL외수정일 26/01/06","IT개발·데이터 지원 TOP100 Data Engineer Intern 스크랩 ~ 01/15(목) 홈페이지 지원 서울 강남구 신입·경력 학력무관 정규직·인턴직 데이터엔지니어 , 데이터분석가 , 데이터 사이언티스트 , Python , ETL 외 수정일 26/01/06 팀스파르타(주) 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",['Python']
사람인,Data Engineer (Commerce),(주)비바리퍼블리카,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52770911&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력 1~10년', '고졸↑', '정규직']","데이터엔지니어,데이터분석가,데이터시각화,데이터마이닝,데이터라벨링외수정일 26/01/08","합격 시 50만원 Data Engineer (Commerce) 스크랩 ~ 02/06(금) 홈페이지 지원 서울 강남구 경력 1~10년 고졸↑ 정규직 데이터엔지니어 , 데이터분석가 , 데이터시각화 , 데이터마이닝 , 데이터라벨링 외 수정일 26/01/08 (주)비바리퍼블리카 관심기업 등록 관심기업 등록 비바리퍼블리카 기업정보 공고 모아보기 +",[]
사람인,Data Engineer (Commerce 검색),(주)비바리퍼블리카,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52770944&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력 1~10년', '고졸↑', '정규직']","데이터엔지니어,데이터분석가,데이터시각화,데이터마이닝,데이터라벨링외수정일 26/01/08","합격 시 50만원 Data Engineer (Commerce 검색) 스크랩 ~ 02/06(금) 홈페이지 지원 서울 강남구 경력 1~10년 고졸↑ 정규직 데이터엔지니어 , 데이터분석가 , 데이터시각화 , 데이터마이닝 , 데이터라벨링 외 수정일 26/01/08 (주)비바리퍼블리카 관심기업 등록 관심기업 등록 비바리퍼블리카 기업정보 공고 모아보기 +",[]
사람인,Data Engineer (Platform),(주)비바리퍼블리카,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52770858&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력 1~10년', '고졸↑', '정규직']","데이터엔지니어,데이터분석가,데이터시각화,데이터마이닝,데이터라벨링외수정일 26/01/08","합격 시 50만원 Data Engineer (Platform) 스크랩 ~ 02/06(금) 홈페이지 지원 서울 강남구 경력 1~10년 고졸↑ 정규직 데이터엔지니어 , 데이터분석가 , 데이터시각화 , 데이터마이닝 , 데이터라벨링 외 수정일 26/01/08 (주)비바리퍼블리카 관심기업 등록 관심기업 등록 비바리퍼블리카 기업정보 공고 모아보기 +",[]
사람인,Data Analytics Engineer(Mart),토스증권(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52737044&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력무관', '학력무관', '정규직']","데이터엔지니어,데이터분석가,데이터 사이언티스트,기술지원,증권사수정일 26/01/06","평균연봉 상위 10% Data Analytics Engineer(Mart) 스크랩 ~ 01/15(목) 홈페이지 지원 서울 강남구 경력무관 학력무관 정규직 데이터엔지니어 , 데이터분석가 , 데이터 사이언티스트 , 기술지원 , 증권사 수정일 26/01/06 토스증권(주) 관심기업 등록 관심기업 등록 비바리퍼블리카 기업정보 공고 모아보기 +",[]
사람인,[폴리인스퍼레이션] Data Engineer 채용,(주)폴리인스퍼레이션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52441995&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울송파구', '경력무관', '학력무관', '정규직']","데이터엔지니어,데이터분석가,데이터 사이언티스트,어학원,영어학원수정일 25/12/01","인기있는 [폴리인스퍼레이션] Data Engineer 채용 스크랩 채용시 입사지원 서울 송파구 경력무관 학력무관 정규직 데이터엔지니어 , 데이터분석가 , 데이터 사이언티스트 , 어학원 , 영어학원 수정일 25/12/01 (주)폴리인스퍼레이션 관심기업 등록 관심기업 등록 폴리인스퍼레이션 기업정보 공고 모아보기 +",[]
사람인,[중견기업/IT] 데이타솔루션 가상화 엔지니어(VMware) 채용,(주)데이타솔루션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52351832&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력3년↑', '초대졸↑', '정규직']","백엔드/서버개발,기술지원,유지보수,인프라,Linux외수정일 25/12/22","인기있는 [중견기업/IT] 데이타솔루션 가상화 엔지니어(VMware) 채용 스크랩 ~ 01/18(일) 입사지원 서울 강남구 경력3년↑ 초대졸↑ 정규직 백엔드/서버개발 , 기술지원 , 유지보수 , 인프라 , Linux 외 수정일 25/12/22 (주)데이타솔루션 관심기업 등록 관심기업 등록 오픈베이스 기업정보 공고 모아보기 +",['Linux']
사람인,Data&AI 관련 소프트웨어 엔지니어 모집 (신입 ),(주)아이디오티,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52740544&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울영등포구', '신입', '초대졸↑', '정규직']","데이터엔지니어,DBA,기술지원,유지보수,솔루션외수정일 26/01/06","평균연봉 6,000 이상 Data&AI 관련 소프트웨어 엔지니어 모집 (신입 ) 스크랩 ~ 02/05(목) 입사지원 서울 영등포구 신입 초대졸↑ 정규직 데이터엔지니어 , DBA , 기술지원 , 유지보수 , 솔루션 외 수정일 26/01/06 (주)아이디오티 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,[한국신용데이터] QA Engineer (테스트 수행 담당),(주)한국신용데이터,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52707917&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력 1~5년', '학력무관', '기간제·계약직']","QA/테스터,모바일,뱅킹·빌링,모바일APP등록일 26/01/02","IT개발·데이터 스크랩 급상승 [한국신용데이터] QA Engineer (테스트 수행 담당) 스크랩 ~ 02/01(일) 홈페이지 지원 서울 강남구 경력 1~5년 학력무관 기간제·계약직 QA/테스터 , 모바일 , 뱅킹·빌링 , 모바일APP 등록일 26/01/02 (주)한국신용데이터 관심기업 등록 관심기업 등록 한국신용데이터 기업정보 공고 모아보기 +",[]
사람인,Data Analytics Engineer(Product),(주)비바리퍼블리카,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52770978&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력 1~10년', '고졸↑', '정규직']","데이터엔지니어,데이터분석가,데이터시각화,데이터마이닝,데이터라벨링외수정일 26/01/08","합격 시 50만원 Data Analytics Engineer(Product) 스크랩 ~ 02/06(금) 홈페이지 지원 서울 강남구 경력 1~10년 고졸↑ 정규직 데이터엔지니어 , 데이터분석가 , 데이터시각화 , 데이터마이닝 , 데이터라벨링 외 수정일 26/01/08 (주)비바리퍼블리카 관심기업 등록 관심기업 등록 비바리퍼블리카 기업정보 공고 모아보기 +",[]
사람인,Data Analytics Engineer(Plaform),(주)비바리퍼블리카,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52771032&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력 1~10년', '고졸↑', '정규직']","데이터엔지니어,데이터분석가,데이터시각화,데이터마이닝,데이터라벨링외수정일 26/01/08","합격 시 50만원 Data Analytics Engineer(Plaform) 스크랩 ~ 02/06(금) 홈페이지 지원 서울 강남구 경력 1~10년 고졸↑ 정규직 데이터엔지니어 , 데이터분석가 , 데이터시각화 , 데이터마이닝 , 데이터라벨링 외 수정일 26/01/08 (주)비바리퍼블리카 관심기업 등록 관심기업 등록 비바리퍼블리카 기업정보 공고 모아보기 +",[]
사람인,Data Engineer (AI),토스증권(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52684481&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력5년↑', '학력무관', '정규직']","데이터엔지니어,SE(시스템엔지니어),BI 엔지니어,기술지원,AI(인공지능)외수정일 25/12/30","평균연봉 상위 10% Data Engineer (AI) 스크랩 ~ 01/15(목) 홈페이지 지원 서울 강남구 경력5년↑ 학력무관 정규직 데이터엔지니어 , SE(시스템엔지니어) , BI 엔지니어 , 기술지원 , AI(인공지능) 외 수정일 25/12/30 토스증권(주) 관심기업 등록 관심기업 등록 비바리퍼블리카 기업정보 공고 모아보기 +",[]
사람인,Software Engineer - Data Platform,(주)카카오엔터테인먼트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52744979&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['경기성남시 분당구', '경력3년↑', '대졸↑', '정규직']","데이터엔지니어,SE(시스템엔지니어),Java,Hadoop,Kafka외등록일 26/01/06","평균연봉 상위 10% Software Engineer - Data Platform 스크랩 ~ 01/23(금) 홈페이지 지원 경기 성남시 분당구 경력3년↑ 대졸↑ 정규직 데이터엔지니어 , SE(시스템엔지니어) , Java , Hadoop , Kafka 외 등록일 26/01/06 (주)카카오엔터테인먼트 관심기업 등록 관심기업 등록 카카오 기업정보 공고 모아보기 +","['Java', 'Kafka', 'Hadoop']"
사람인,[SOOP] AI Vision/시계열 센서 데이터 융합 분류 Engineer,(주)숲,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52663276&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['경기성남시 분당구', '경력10년↑', '학력무관', '정규직']","데이터 사이언티스트,빅데이터,백엔드/서버개발,Python,기술지원외수정일 26/01/05","마감임박 [SOOP] AI Vision/시계열 센서 데이터 융합 분류 Engineer 스크랩 ~ 01/11(일) 입사지원 경기 성남시 분당구 경력10년↑ 학력무관 정규직 데이터 사이언티스트 , 빅데이터 , 백엔드/서버개발 , Python , 기술지원 외 수정일 26/01/05 (주)숲 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",['Python']
사람인,[t'order Inc.] Data Engineer 모집,(주)티오더,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52698484&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울영등포구', '경력 3~5년', '대졸↑', '정규직']","데이터엔지니어,SE(시스템엔지니어),DBA,데이터분석가,데이터시각화외등록일 25/12/31","IT개발·데이터 지원 급상승 [t'order Inc.] Data Engineer 모집 스크랩 채용시 입사지원 서울 영등포구 경력 3~5년 대졸↑ 정규직 데이터엔지니어 , SE(시스템엔지니어) , DBA , 데이터분석가 , 데이터시각화 외 등록일 25/12/31 (주)티오더 관심기업 등록 관심기업 등록 티오더 기업정보 공고 모아보기 +",[]
사람인,[재택/외국계/영어가능자] Azure & OpenAI Data Engineer 채용,(주)사람인에이치에스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52582251&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력8년↑', '대졸↑', '정규직']","데이터엔지니어,SE(시스템엔지니어),네트워크,정보보안,SI개발외등록일 25/12/16","재택근무 [재택/외국계/영어가능자] Azure & OpenAI Data Engineer 채용 스크랩 채용시 입사지원 서울 강남구 경력8년↑ 대졸↑ 정규직 데이터엔지니어 , SE(시스템엔지니어) , 네트워크 , 정보보안 , SI개발 외 등록일 25/12/16 (주)사람인에이치에스 관심기업 등록 관심기업 등록 다우키움 기업정보 파견 공고 모아보기 +",['Azure']
사람인,Data 엔지니어 - Junior (대전 근무),(주)시스트란,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52603421&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['대전서구', '신입', '대졸↑', '정규직']","데이터엔지니어,데이터분석가,데이터 사이언티스트,솔루션업체,소프트웨어개발수정일 25/12/18","합격 시 50만원 Data 엔지니어 - Junior (대전 근무) 스크랩 ~ 01/17(토) 입사지원 대전 서구 신입 대졸↑ 정규직 데이터엔지니어 , 데이터분석가 , 데이터 사이언티스트 , 솔루션업체 , 소프트웨어개발 수정일 25/12/18 (주)시스트란 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,Fintech Data Scientist/Engineer,라인파이낸셜(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52485395&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['경기성남시 분당구', '경력3년↑', '대졸↑', '정규직']","데이터엔지니어,데이터 사이언티스트,모바일APP등록일 25/12/04","평균연봉 상위 10% Fintech Data Scientist/Engineer 스크랩 ~ 02/02(월) 홈페이지 지원 경기 성남시 분당구 경력3년↑ 대졸↑ 정규직 데이터엔지니어 , 데이터 사이언티스트 , 모바일APP 등록일 25/12/04 라인파이낸셜(주) 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,Data 직군 채용(Data Engineer),메가존소프트(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52769960&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['경기과천시', '경력3년↑', '학력무관', '정규직']","데이터엔지니어,데이터분석가,데이터시각화,백엔드/서버개발,Python외등록일 26/01/08","평균연봉 상위 10% Data 직군 채용(Data Engineer) 스크랩 상시채용 홈페이지 지원 경기 과천시 경력3년↑ 학력무관 정규직 데이터엔지니어 , 데이터분석가 , 데이터시각화 , 백엔드/서버개발 , Python 외 등록일 26/01/08 메가존소프트(주) 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",['Python']
사람인,Data Infra Engineer(신입),몽구스에이아이(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52652132&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['경기성남시 분당구', '신입', '학력무관', '정규직', '3,500 만원']","데이터엔지니어,컨텐츠제공수정일 25/12/29","합격 시 50만원 Data Infra Engineer(신입) 스크랩 ~ 01/22(목) 입사지원 경기 성남시 분당구 신입 학력무관 정규직 3,500 만원 데이터엔지니어 , 컨텐츠제공 수정일 25/12/29 몽구스에이아이(주) 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,[채용]Solution Engine Developer &Data Engineer,(주)뉴로코어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52629443&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력무관', '대졸↑', '정규직·계약직']","DBA,프론트엔드,앱개발,SCM,솔루션업체외등록일 25/12/22","IT개발·데이터 지원 급상승 [채용]Solution Engine Developer &Data Engineer 스크랩 ~ 01/21(수) 입사지원 서울 강남구 경력무관 대졸↑ 정규직·계약직 DBA , 프론트엔드 , 앱개발 , SCM , 솔루션업체 외 등록일 25/12/22 (주)뉴로코어 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,"데이타센터 BMS/자동제어 설계/시스템엔지니어, 현장공정관리",㈜인터전기,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52764355&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['경기고양시 덕양구', '신입·경력', '대졸↑', '정규직', '4,000 만원']","AutoCAD,공조냉동기사,기계기사,건축설비,공조설비외등록일 26/01/07","건설·건축 조회 급상승 데이타센터 BMS/자동제어 설계/시스템엔지니어, 현장공정관리 스크랩 ~ 02/08(일) 입사지원 경기 고양시 덕양구 신입·경력 대졸↑ 정규직 4,000 만원 AutoCAD , 공조냉동기사 , 기계기사 , 건축설비 , 공조설비 외 등록일 26/01/07 ㈜인터전기 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,Data Engineer (5년 이상),스푼랩스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52689572&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력 5~10년', '학력무관', '정규직']","데이터엔지니어,소프트웨어개발등록일 25/12/30","연봉상승률 10% 이상 Data Engineer (5년 이상) 스크랩 채용시 홈페이지 지원 서울 강남구 경력 5~10년 학력무관 정규직 데이터엔지니어 , 소프트웨어개발 등록일 25/12/30 스푼랩스 관심기업 등록 관심기업 등록 스푼랩스 기업정보 공고 모아보기 +",[]
사람인,[모두싸인] Data Engineer,(주)모두싸인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52533069&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력4년↑', '학력무관', '정규직']","데이터엔지니어,솔루션업체,소프트웨어개발수정일 25/12/19","시리즈B 투자유치 [모두싸인] Data Engineer 스크랩 오늘마감 홈페이지 지원 서울 강남구 경력4년↑ 학력무관 정규직 데이터엔지니어 , 솔루션업체 , 소프트웨어개발 수정일 25/12/19 (주)모두싸인 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,[전문연구요원] 금융AI 스타트업 Data Engineer 채용,뉴로퓨전(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52297672&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['경기용인시 수지구', '경력무관', '석사↑', '계약직', '6,000 만원']","데이터엔지니어,소프트웨어개발등록일 25/11/13","연봉상승률 20% 이상 [전문연구요원] 금융AI 스타트업 Data Engineer 채용 스크랩 채용시 홈페이지 지원 경기 용인시 수지구 경력무관 석사↑ 계약직 6,000 만원 데이터엔지니어 , 소프트웨어개발 등록일 25/11/13 뉴로퓨전(주) 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,Data 엔지니어(대리~차장: 플랫폼 벤처),(주)엔엠에스컨설팅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52754969&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력 5~15년', '대졸↑', '정규직']","데이터엔지니어,SI·시스템통합등록일 26/01/07","Data 엔지니어(대리~차장: 플랫폼 벤처) 스크랩 ~ 01/22(목) 입사지원 서울 강남구 경력 5~15년 대졸↑ 정규직 데이터엔지니어 , SI·시스템통합 등록일 26/01/07 (주)엔엠에스컨설팅 관심기업 등록 관심기업 등록 기업정보 공고 모아보기 +",[]
사람인,Data Analytics Engineer(Platform),토스증권(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52658793&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력5년↑', '학력무관', '정규직']","데이터엔지니어,데이터분석가,빅데이터,기술지원,증권사수정일 25/12/26","평균연봉 상위 10% Data Analytics Engineer(Platform) 스크랩 ~ 01/15(목) 홈페이지 지원 서울 강남구 경력5년↑ 학력무관 정규직 데이터엔지니어 , 데이터분석가 , 빅데이터 , 기술지원 , 증권사 수정일 25/12/26 토스증권(주) 관심기업 등록 관심기업 등록 비바리퍼블리카 기업정보 공고 모아보기 +",[]
사람인,Data Analytics Engineer(CPC Mart),토스증권(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52658792&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력', '학력무관', '정규직']","데이터엔지니어,데이터분석가,빅데이터,기술지원,주식투자외수정일 25/12/26","금융·보험 지원 급상승 Data Analytics Engineer(CPC Mart) 스크랩 ~ 01/15(목) 홈페이지 지원 서울 강남구 경력 학력무관 정규직 데이터엔지니어 , 데이터분석가 , 빅데이터 , 기술지원 , 주식투자 외 수정일 25/12/26 토스증권(주) 관심기업 등록 관심기업 등록 비바리퍼블리카 기업정보 공고 모아보기 +",[]
사람인,Data Engineer (Finance),토스증권(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52684482&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울강남구', '경력3년↑', '학력무관', '정규직']","데이터엔지니어,SE(시스템엔지니어),BI 엔지니어,기술지원,증권사수정일 25/12/30","평균연봉 상위 10% Data Engineer (Finance) 스크랩 ~ 01/15(목) 홈페이지 지원 서울 강남구 경력3년↑ 학력무관 정규직 데이터엔지니어 , SE(시스템엔지니어) , BI 엔지니어 , 기술지원 , 증권사 수정일 25/12/30 토스증권(주) 관심기업 등록 관심기업 등록 비바리퍼블리카 기업정보 공고 모아보기 +",[]
사람인,Data Analytics Engineer (경력),(주)카카오,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52185015&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['경기성남시 분당구', '경력3년↑', '학력무관', '정규직']","데이터엔지니어,데이터분석가,Python,SQL,모델링수정일 25/12/26","평균연봉 상위 10% Data Analytics Engineer (경력) 스크랩 ~ 01/15(목) 홈페이지 지원 경기 성남시 분당구 경력3년↑ 학력무관 정규직 데이터엔지니어 , 데이터분석가 , Python , SQL , 모델링 수정일 25/12/26 (주)카카오 관심기업 등록 관심기업 등록 카카오 기업정보 공고 모아보기 +","['SQL', 'Python']"
사람인,[CJ올리브영] Data Platform Engineer,씨제이올리브영(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=52764809&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=126c5aa5-58e4-4dce-89ca-760ed35f6cbd,"['서울전체', '경력5년↑', '학력무관', '정규직']","데이터엔지니어,데이터분석가,데이터 사이언티스트,인프라,화장품외수정일 26/01/08","연봉상승률 15% 이상 [CJ올리브영] Data Platform Engineer 스크랩 ~ 01/15(목) 홈페이지 지원 서울전체 경력5년↑ 학력무관 정규직 데이터엔지니어 , 데이터분석가 , 데이터 사이언티스트 , 인프라 , 화장품 외 수정일 26/01/08 씨제이올리브영(주) 관심기업 등록 관심기업 등록 씨제이 기업정보 공고 모아보기 +",[]
